purpose,int_rate,installment,log_annual_inc,fico,revol_bal,delinq_2yrs,pub_rec,not_fully_paid
debt_consolidation,0.076,1245.36,5.184691430817598,704,0,0.277,0,1
other,0.2,662.35,5.05307844348342,714,2,0.278,1,1
debt_consolidation,0.288,732.01,5.267171728403014,709,0,0.878,0,1
home_improvement,0.18,650.48,4.929418925714293,684,0,0.444,0,1
home_improvement,0.103,647.64,4.681241237375588,784,0,0.199,0,1
debt_consolidation,0.156,209.68,4.544068044350276,679,0,0.281,0,1
debt_consolidation,0.088,792.79,5.041392685158225,734,0,0.265,0,1
credit_card,0.139,557.2,5.0,734,2,0.277,0,1
debt_consolidation,0.2,74.33,4.653212513775344,669,2,0.47,1,1
debt_consolidation,0.288,474.31,4.953759691733229,664,1,0.426,0,1
other,0.172,357.48,4.6020599913279625,689,0,0.369,0,1
debt_consolidation,0.147,518.08,4.903089986991944,664,0,0.811,1,1
debt_consolidation,0.2,96.63,5.060697840353612,699,1,0.216,0,1
debt_consolidation,0.139,325.04,4.658011396657113,699,2,0.455,0,1
other,0.117,66.16,4.937517892017347,724,2,0.304,0,1
debt_consolidation,0.124,404.05,4.6020599913279625,779,0,0.056,0,1
debt_consolidation,0.076,311.34,4.8741918046790715,739,1,0.173,0,1
debt_consolidation,0.2,423.91,5.079181246047625,699,0,0.438,0,1
debt_consolidation,0.088,1268.46,5.243038048686294,684,1,0.527,1,1
major_purchase,0.088,79.28,4.8750612633917,774,1,0.0,0,1
major_purchase,0.076,186.81,4.99563519459755,709,0,0.304,0,1
debt_consolidation,0.147,307.5,4.869231719730976,669,2,0.474,1,1
debt_consolidation,0.088,475.68,4.653212513775344,739,0,0.255,0,1
credit_card,0.288,505.93,4.874481817699467,729,1,0.255,0,1
credit_card,0.088,507.39,4.929418925714293,734,0,0.388,0,1
debt_consolidation,0.065,131.72,4.698970004336019,724,0,0.435,0,1
debt_consolidation,0.103,385.38,5.004321373782642,794,0,0.065,0,1
debt_consolidation,0.156,503.21,4.872156272748293,674,2,0.508,0,1
credit_card,0.124,350.76,5.278753600952829,669,2,0.414,0,1
house,0.103,535.25,4.977723605288848,734,0,0.522,0,1
debt_consolidation,0.082,659.91,4.977723605288848,794,1,0.223,0,1
debt_consolidation,0.164,254.56,4.698970004336019,679,1,0.299,0,1
debt_consolidation,0.225,230.7,4.6020599913279625,684,1,0.95,0,1
debt_consolidation,0.076,1089.69,5.107209969647869,754,0,0.656,0,1
debt_consolidation,0.2,241.57,4.623249290397901,689,1,0.411,0,1
debt_consolidation,0.131,386.24,4.903089986991944,689,0,0.18,0,1
credit_card,0.07,197.68,4.662757831681574,769,0,0.203,0,1
debt_consolidation,0.124,224.48,5.117271295655764,664,0,0.845,0,1
debt_consolidation,0.164,106.07,4.0,699,2,0.379,0,1
credit_card,0.065,306.31,4.869231719730976,669,0,0.238,0,1
other,0.082,188.55,4.929418925714293,744,0,0.222,0,1
credit_card,0.2,1248.7,4.929418925714293,679,1,0.77,0,1
credit_card,0.065,306.31,4.698970004336019,714,0,0.501,1,1
major_purchase,0.147,414.46,4.929418925714293,694,0,0.706,0,1
debt_consolidation,0.18,433.65,5.146128035678238,664,1,0.851,0,1
home_improvement,0.164,353.55,5.096910013008056,719,1,0.012,0,1
car,0.103,324.23,5.0,759,0,0.126,0,1
debt_consolidation,0.225,76.9,5.146128035678238,684,0,0.511,0,1
debt_consolidation,0.147,283.85,4.982271233039568,744,2,0.284,0,1
house,0.082,1256.97,5.380211241711606,694,0,0.349,0,1
debt_consolidation,0.156,385.45,5.068185861746161,784,3,0.17,0,1
debt_consolidation,0.117,297.69,4.963787827345556,699,2,0.567,1,1
credit_card,0.065,229.74,4.7558748556724915,774,1,0.361,0,1
debt_consolidation,0.065,306.31,4.778151250383644,759,0,0.247,0,1
home_improvement,0.076,622.68,5.079181246047625,724,0,0.079,0,1
credit_card,0.147,283.85,4.57978359661681,739,1,0.621,0,1
debt_consolidation,0.131,168.67,4.491361693834273,664,0,0.883,0,1
other,0.124,83.52,4.623249290397901,734,0,0.0,0,1
debt_consolidation,0.07,988.36,4.892094602690481,809,0,0.083,0,1
credit_card,0.11,261.99,4.653212513775344,709,0,0.3,0,1
debt_consolidation,0.088,380.54,4.6020599913279625,739,1,0.099,0,1
debt_consolidation,0.131,354.2,4.929418925714293,699,1,0.11,0,1
other,0.082,188.55,4.965427494271449,699,1,0.344,0,1
credit_card,0.117,529.22,4.763427993562937,719,2,0.439,0,1
debt_consolidation,0.065,245.05,4.662757831681574,734,0,0.385,0,1
debt_consolidation,0.124,233.84,4.526339277389844,689,0,0.727,0,1
medical,0.172,285.98,4.518513939877887,694,0,0.047,1,1
credit_card,0.076,398.52,4.5733358400660675,719,0,0.26,0,1
debt_consolidation,0.156,361.36,4.845098040014257,724,1,0.111,0,1
debt_consolidation,0.124,323.24,5.096910013008056,724,0,0.17,0,1
credit_card,0.076,373.61,4.869231719730976,724,0,0.333,1,1
debt_consolidation,0.156,481.81,5.0,664,0,0.241,1,1
home_improvement,0.103,321.15,5.176091259055681,789,0,0.082,0,1
credit_card,0.124,200.44,4.552668216112194,679,5,0.35,0,1
debt_consolidation,0.065,367.57,5.0,689,0,0.326,0,1
debt_consolidation,0.288,167.19,4.431363764158987,679,3,0.617,0,1
debt_consolidation,0.156,419.35,4.812913356642856,699,0,0.511,0,1
credit_card,0.07,815.4,5.3979400086720375,799,0,0.19,0,1
home_improvement,0.131,337.33,4.8750612633917,734,0,0.221,0,1
debt_consolidation,0.103,580.21,4.64745143456854,794,0,0.164,0,1
other,0.288,75.24,4.9344984512435675,709,1,0.474,0,1
credit_card,0.2,297.31,4.748188027006201,669,0,0.895,0,1
other,0.156,471.76,4.903089986991944,679,0,0.357,1,1
vacation,0.147,552.62,4.544068044350276,679,0,0.629,0,1
debt_consolidation,0.07,617.73,4.8750612633917,764,0,0.355,0,1
debt_consolidation,0.082,94.28,4.845098040014257,739,1,0.153,0,1
debt_consolidation,0.07,154.44,5.003460532109506,774,0,0.384,0,1
credit_card,0.147,345.39,4.929418925714293,664,0,0.888,0,1
credit_card,0.076,778.35,4.799340549453582,699,2,0.335,0,1
debt_consolidation,0.117,661.52,4.740362689494244,714,1,0.208,0,1
credit_card,0.088,348.83,4.880756444510211,699,0,0.748,0,1
credit_card,0.139,1023.88,4.802773725291976,689,0,0.962,0,1
debt_consolidation,0.124,561.18,5.075546961392531,714,0,0.708,0,1
credit_card,0.117,562.3,4.740362689494244,699,0,0.272,1,1
debt_consolidation,0.172,357.48,4.6020599913279625,689,0,0.563,0,1
small_business,0.147,709.62,5.161368002234975,754,0,0.002,0,1
debt_consolidation,0.088,253.7,4.653212513775344,694,0,0.719,0,1
credit_card,0.07,926.59,4.954242509439325,674,0,0.709,0,1
other,0.103,162.12,4.857332496431268,759,0,0.326,0,1
home_improvement,0.065,367.57,4.785329835010767,824,0,0.094,0,1
debt_consolidation,0.172,449.19,4.6020599913279625,694,0,0.491,1,1
debt_consolidation,0.088,475.68,4.544068044350276,739,0,0.265,0,1
debt_consolidation,0.103,324.23,5.096910013008056,664,0,0.715,1,1
debt_consolidation,0.18,253.78,4.683758266003198,664,0,0.661,0,1
debt_consolidation,0.288,250.79,4.633468455579586,714,2,0.362,0,1
debt_consolidation,0.131,615.44,4.740362689494244,684,0,0.674,0,1
other,0.07,333.58,4.903089986991944,784,0,0.007,0,1
credit_card,0.131,404.79,4.414973347970818,724,0,0.355,0,1
major_purchase,0.124,183.74,4.903089986991944,724,0,0.222,0,1
credit_card,0.124,359.16,4.870403905279027,794,1,0.231,0,1
debt_consolidation,0.088,174.42,5.0,764,3,0.11,0,1
debt_consolidation,0.139,681.73,4.9344984512435675,674,0,0.632,0,1
home_improvement,0.172,114.4,5.342422680822207,724,0,0.166,0,1
debt_consolidation,0.2,699.44,5.391993072259713,709,5,0.151,0,1
debt_consolidation,0.225,847.82,5.021189299069938,699,0,0.416,0,1
vacation,0.124,187.08,4.732393759822968,699,1,0.427,0,1
debt_consolidation,0.2,927.29,5.041392685158225,679,5,0.81,0,1
medical,0.156,69.9,4.423769988626339,709,0,0.391,0,1
home_improvement,0.082,81.71,4.5910646070264995,774,0,0.2,0,1
debt_consolidation,0.065,367.57,4.7363965022766426,774,0,0.07,0,1
debt_consolidation,0.076,467.01,4.707570176097937,734,0,0.251,0,1
credit_card,0.082,439.94,4.997823080745725,709,0,0.329,0,1
debt_consolidation,0.172,748.65,4.7923916894982534,699,0,0.917,0,1
debt_consolidation,0.117,1323.04,5.145817714491828,724,1,0.215,0,1
debt_consolidation,0.065,459.47,5.136657161873879,729,1,0.375,0,1
debt_consolidation,0.164,176.78,4.623249290397901,664,0,0.543,0,1
credit_card,0.065,245.05,4.6127838567197355,734,0,0.285,1,1
home_improvement,0.082,814.7,5.477121254719663,834,0,0.035,0,1
credit_card,0.103,324.23,4.799340549453582,709,2,0.181,0,1
debt_consolidation,0.117,396.92,4.78593457821307,664,0,0.248,0,1
credit_card,0.082,814.7,5.161368002234975,719,1,0.493,0,1
credit_card,0.172,399.28,4.7160033436347994,689,0,0.96,1,1
home_improvement,0.139,928.66,4.7923916894982534,704,0,0.818,0,1
home_improvement,0.124,224.48,4.201724770116379,714,0,0.167,0,1
debt_consolidation,0.172,178.74,4.4701163531510035,689,0,0.648,0,1
debt_consolidation,0.25,397.6,4.880813592280791,714,0,0.412,0,1
debt_consolidation,0.156,397.49,4.477121254719663,789,1,0.014,0,1
credit_card,0.082,314.25,4.924279286061882,749,0,0.273,0,1
debt_consolidation,0.189,1098.78,5.477121254719663,679,1,0.874,0,1
debt_consolidation,0.25,994.0,5.176091259055681,709,1,0.71,0,1
home_improvement,0.2,170.96,4.954242509439325,694,1,0.478,0,1
credit_card,0.147,850.35,5.1303337684950066,704,2,0.581,0,1
vacation,0.065,122.53,4.623249290397901,714,0,0.203,0,1
credit_card,0.103,275.59,4.607176127348896,674,0,0.389,1,1
debt_consolidation,0.117,231.54,5.096910013008056,684,0,0.631,0,1
debt_consolidation,0.076,435.88,4.929418925714293,729,0,0.307,0,1
debt_consolidation,0.225,279.04,4.653212513775344,689,0,0.52,0,1
debt_consolidation,0.29,952.26,5.060697840353612,684,0,0.502,0,1
other,0.164,35.36,4.812913356642856,734,0,0.009,0,1
debt_consolidation,0.103,648.45,4.863322860120456,704,1,0.235,1,1
debt_consolidation,0.131,404.79,4.6512780139981444,739,1,0.812,0,1
vacation,0.2,92.91,4.730653098246667,719,1,0.257,0,1
debt_consolidation,0.156,436.82,4.799340549453582,684,1,0.952,0,1
debt_consolidation,0.131,404.79,4.991226075692495,704,0,0.218,0,1
moving,0.124,100.22,4.954242509439325,739,3,0.26,0,1
credit_card,0.156,873.63,5.079181246047625,684,1,0.387,0,1
major_purchase,0.172,178.74,5.243038048686294,674,0,0.669,0,1
debt_consolidation,0.147,345.39,4.8750612633917,679,0,0.331,0,1
credit_card,0.164,480.83,4.8750612633917,684,2,0.47,0,1
debt_consolidation,0.225,230.7,4.7160033436347994,689,0,0.668,0,1
credit_card,0.082,314.25,4.531478917042255,759,0,0.259,0,1
debt_consolidation,0.2,773.01,4.2552725051033065,669,0,0.514,0,1
home_improvement,0.124,668.12,5.0,709,3,0.196,0,1
debt_consolidation,0.164,1060.65,5.060697840353612,689,1,0.519,0,1
debt_consolidation,0.18,542.07,4.949390006644912,699,0,0.579,0,1
debt_consolidation,0.288,1044.93,5.278753600952829,719,2,0.449,0,1
debt_consolidation,0.103,486.34,4.819543935541868,674,1,0.572,0,1
debt_consolidation,0.2,397.41,4.643452676486188,679,0,0.809,1,1
credit_card,0.117,132.31,4.698970004336019,694,0,0.252,0,1
debt_consolidation,0.131,219.27,4.653212513775344,704,2,0.124,0,1
debt_consolidation,0.18,888.2,4.845098040014257,669,0,0.547,0,1
debt_consolidation,0.147,851.54,4.857332496431268,774,0,0.0,0,1
debt_consolidation,0.11,327.49,4.991226075692495,729,0,0.264,0,1
debt_consolidation,0.2,1114.91,5.113943352306837,664,1,0.655,1,1
debt_consolidation,0.189,569.97,4.7923916894982534,714,0,0.228,0,1
other,0.25,198.8,4.681241237375588,664,0,0.825,0,1
home_improvement,0.139,464.33,4.505149978319906,789,1,0.265,0,1
credit_card,0.18,634.43,4.633468455579586,664,0,0.526,0,1
debt_consolidation,0.07,741.27,4.698970004336019,739,1,0.608,0,1
home_improvement,0.2,713.55,5.431363764158987,689,0,0.611,0,1
debt_consolidation,0.11,435.05,4.845098040014257,719,2,0.361,1,1
debt_consolidation,0.082,188.55,4.740362689494244,749,0,0.185,0,1
credit_card,0.124,501.09,4.826074802700826,669,0,0.358,0,1
credit_card,0.139,129.7,5.071882007306125,719,0,0.321,0,1
credit_card,0.082,263.97,4.403772331808551,669,0,0.609,1,1
debt_consolidation,0.07,463.3,4.698970004336019,719,0,0.527,0,1
credit_card,0.172,1251.16,5.2552725051033065,674,0,0.7,0,1
debt_consolidation,0.147,378.46,4.812913356642856,719,0,0.861,0,1
debt_consolidation,0.065,117.93,4.6020599913279625,729,1,0.084,0,1
major_purchase,0.11,360.24,4.653212513775344,709,0,0.319,0,1
home_improvement,0.124,260.57,4.845098040014257,674,0,0.805,0,1
debt_consolidation,0.131,372.75,4.977723605288848,674,2,0.79,1,0
debt_consolidation,0.164,212.13,4.491361693834273,689,0,0.587,0,0
debt_consolidation,0.103,1296.9,5.243038048686294,769,1,0.295,0,0
credit_card,0.147,946.15,4.845098040014257,714,0,0.091,0,0
debt_consolidation,0.225,499.85,4.702430536445525,694,0,0.517,1,0
debt_consolidation,0.088,317.12,5.041392685158225,679,1,0.571,0,0
debt_consolidation,0.139,136.52,4.1303337684950066,704,0,0.381,0,0
home_improvement,0.2,232.28,4.682145076373832,669,0,0.629,0,0
debt_consolidation,0.139,307.17,4.6020599913279625,754,0,0.393,0,0
debt_consolidation,0.2,927.29,4.835690571492425,739,1,0.019,0,0
credit_card,0.117,618.75,5.0,719,1,0.77,0,0
debt_consolidation,0.225,558.08,4.857332496431268,699,0,0.694,0,0
credit_card,0.164,176.78,4.57978359661681,699,0,0.475,0,0
home_improvement,0.131,425.68,4.8750612633917,774,1,0.249,0,0
debt_consolidation,0.2,662.35,5.0,684,0,0.502,0,0
debt_consolidation,0.07,640.89,4.7596678446896306,834,0,0.001,0,0
medical,0.082,785.61,4.7923916894982534,764,0,0.509,0,0
home_improvement,0.088,110.99,4.613841821876069,759,0,0.121,0,0
other,0.07,1235.45,5.380211241711606,749,0,0.173,0,0
debt_consolidation,0.139,409.55,4.778151250383644,739,0,0.276,0,0
debt_consolidation,0.139,655.28,4.812913356642856,694,0,0.649,0,0
debt_consolidation,0.131,350.82,4.617754979854481,694,0,0.599,0,0
credit_card,0.11,652.58,5.1303337684950066,759,0,0.18,0,0
major_purchase,0.2,133.79,5.176091259055681,664,1,0.633,0,0
other,0.172,128.7,5.079181246047625,679,0,0.701,0,0
other,0.139,170.65,4.707570176097937,729,0,0.086,0,0
credit_card,0.139,737.19,5.008600171761918,674,0,0.752,0,0
other,0.07,308.87,4.812913356642856,819,0,0.032,0,0
debt_consolidation,0.065,214.42,4.4623979978989565,764,0,0.106,0,0
home_improvement,0.082,150.84,4.954242509439325,674,1,0.232,1,0
debt_consolidation,0.147,307.39,4.477121254719663,704,1,0.19,0,0
debt_consolidation,0.131,1349.3,5.096910013008056,704,2,0.285,0,0
home_improvement,0.2,602.06,4.7160033436347994,674,0,0.753,0,0
other,0.288,125.4,4.477121254719663,714,1,0.715,0,0
debt_consolidation,0.25,747.49,5.445604203273597,754,1,0.397,0,0
debt_consolidation,0.147,567.69,5.088384186097703,689,0,0.647,1,0
debt_consolidation,0.25,318.08,4.6020599913279625,704,0,0.62,0,0
debt_consolidation,0.2,662.35,4.6020599913279625,719,0,0.181,0,0
credit_card,0.103,353.27,4.778151250383644,754,0,0.495,0,0
debt_consolidation,0.156,174.73,4.380211241711606,669,0,0.226,0,0
debt_consolidation,0.164,395.98,4.9344984512435675,689,1,0.538,0,0
debt_consolidation,0.172,299.46,5.1262872965216175,669,2,0.304,0,0
debt_consolidation,0.164,353.55,5.103803720955957,679,0,0.531,0,0
medical,0.088,126.85,4.929418925714293,709,1,0.667,0,0
other,0.076,373.61,4.778151250383644,784,0,0.306,0,0
debt_consolidation,0.25,397.6,4.9084850188786495,679,0,0.996,0,0
debt_consolidation,0.117,552.46,5.060697840353612,664,0,0.626,1,0
medical,0.308,42.87,4.544204515457395,729,0,0.476,0,0
debt_consolidation,0.113,115.93,5.126209358886324,749,0,0.318,0,0
debt_consolidation,0.07,339.75,4.672097857935717,809,0,0.127,0,0
credit_card,0.25,994.0,4.778151250383644,679,0,0.875,0,0
debt_consolidation,0.088,1109.9,5.3222192947339195,679,0,0.167,0,0
debt_consolidation,0.117,661.52,4.740362689494244,744,1,0.242,0,0
debt_consolidation,0.288,376.18,4.43539838026736,684,2,0.72,1,0
debt_consolidation,0.117,496.14,4.812913356642856,739,0,0.379,0,0
debt_consolidation,0.288,332.02,4.959551746287842,679,1,0.814,0,0
debt_consolidation,0.156,454.29,4.748188027006201,664,3,0.83,0,0
debt_consolidation,0.088,507.39,4.812913356642856,684,0,0.58,1,0
home_improvement,0.082,611.03,4.913813852383717,829,0,0.056,0,0
debt_consolidation,0.225,961.25,5.0,709,0,0.664,0,0
debt_consolidation,0.18,289.1,4.845098040014257,679,0,0.775,0,0
debt_consolidation,0.117,297.69,4.7283537820212285,694,1,0.222,0,0
debt_consolidation,0.164,176.78,4.260071387985075,744,0,0.369,0,0
home_improvement,0.139,358.36,5.161368002234975,684,0,0.799,0,0
debt_consolidation,0.07,525.07,4.954242509439325,789,0,0.144,0,0
debt_consolidation,0.103,324.23,4.778151250383644,689,0,0.416,1,0
credit_card,0.172,748.65,4.982271233039568,714,0,0.651,0,0
other,0.18,271.04,5.146128035678238,699,1,0.744,0,0
other,0.145,860.16,4.812913356642856,694,1,0.251,0,0
debt_consolidation,0.225,692.1,4.7160033436347994,694,1,0.295,0,0
credit_card,0.164,343.44,4.6127838567197355,684,0,0.962,0,0
debt_consolidation,0.124,668.12,4.954242509439325,704,0,0.381,0,0
debt_consolidation,0.139,341.3,4.672097857935717,679,0,0.375,1,0
debt_consolidation,0.124,66.82,4.740362689494244,739,1,0.05,0,0
credit_card,0.11,131.0,4.6020599913279625,724,0,0.03,0,0
debt_consolidation,0.07,772.16,4.924279286061882,799,0,0.047,0,0
other,0.2,264.94,4.954242509439325,754,1,0.004,0,0
home_improvement,0.131,121.44,4.880813592280791,694,0,0.648,0,0
credit_card,0.164,274.75,5.012837224705172,694,2,0.518,0,0
debt_consolidation,0.088,539.1,4.903089986991944,704,0,0.343,0,0
debt_consolidation,0.124,403.38,4.459392487759231,714,0,0.146,0,0
credit_card,0.18,380.66,4.332600027805082,709,2,0.37,0,0
debt_consolidation,0.088,456.65,4.698970004336019,709,0,0.398,0,0
vacation,0.07,74.13,4.778151250383644,769,0,0.146,0,0
home_improvement,0.139,273.04,4.6020599913279625,714,0,0.626,1,0
debt_consolidation,0.2,794.82,4.861385040442466,719,1,0.569,0,0
credit_card,0.082,471.37,4.698970004336019,734,0,0.003,0,0
debt_consolidation,0.156,524.18,4.892094602690481,684,0,0.061,0,0
debt_consolidation,0.124,434.28,4.688562190298332,714,1,0.196,0,0
debt_consolidation,0.131,337.33,4.748188027006201,709,0,0.374,1,0
debt_consolidation,0.065,765.77,4.862131379313038,704,0,0.649,0,0
credit_card,0.124,240.53,4.8061799739838875,684,0,0.316,1,0
debt_consolidation,0.2,927.29,5.290034611362518,679,0,0.92,0,0
credit_card,0.164,116.68,4.197445972137104,679,0,0.187,1,0
credit_card,0.131,547.06,4.8750612633917,669,1,0.697,1,0
debt_consolidation,0.2,927.29,5.079181246047625,689,2,0.366,1,0
debt_consolidation,0.225,1153.49,5.374148715808919,704,2,0.693,0,0
debt_consolidation,0.082,691.33,4.8750612633917,784,0,0.237,0,0
small_business,0.172,1122.47,5.176091259055681,714,0,0.563,0,0
credit_card,0.065,168.47,4.857332496431268,724,1,0.125,0,0
home_improvement,0.172,648.82,4.778151250383644,699,1,0.051,0,0
debt_consolidation,0.07,308.87,5.372912002970106,719,0,0.644,0,0
debt_consolidation,0.164,405.99,4.827058951867415,704,0,0.445,0,0
debt_consolidation,0.082,611.03,5.0128836031927815,739,0,0.613,0,0
debt_consolidation,0.117,165.38,4.544068044350276,674,1,0.265,0,0
credit_card,0.156,220.16,4.903089986991944,669,0,0.523,1,0
debt_consolidation,0.124,359.16,4.740362689494244,689,0,0.9,0,0
major_purchase,0.131,674.65,4.778151250383644,709,0,0.443,0,0
debt_consolidation,0.088,253.7,4.982271233039568,704,1,0.294,0,0
credit_card,0.11,589.47,4.845098040014257,704,2,0.399,1,0
credit_card,0.088,126.85,4.672097857935717,709,0,0.315,1,0
debt_consolidation,0.088,317.12,4.903089986991944,729,0,0.25,0,0
debt_consolidation,0.131,261.43,4.662757831681574,664,0,0.475,0,0
debt_consolidation,0.139,184.3,4.778151250383644,724,1,0.098,0,0
debt_consolidation,0.103,259.38,4.8750612633917,669,0,0.791,0,0
debt_consolidation,0.124,668.12,5.113943352306837,694,1,0.571,0,0
home_improvement,0.082,325.88,4.929418925714293,759,0,0.304,0,0
credit_card,0.076,311.34,4.698970004336019,739,1,0.315,0,0
credit_card,0.082,439.94,4.963787827345556,714,0,0.499,0,0
other,0.164,265.17,5.041392685158225,669,1,0.087,2,0
debt_consolidation,0.11,435.05,5.098158983460534,744,1,0.199,0,0
house,0.082,314.25,4.633468455579586,769,1,0.121,0,0
debt_consolidation,0.172,357.48,5.225309281725863,694,1,0.864,0,0
house,0.11,870.1,5.021189299069938,759,0,0.229,0,0
debt_consolidation,0.082,31.43,4.942008053022313,799,1,0.024,0,0
debt_consolidation,0.103,226.96,4.698970004336019,739,1,0.117,0,0
debt_consolidation,0.065,153.16,4.7923916894982534,709,1,0.15,1,0
credit_card,0.147,483.54,4.8750612633917,714,0,0.549,0,0
debt_consolidation,0.082,708.62,5.342422680822207,729,2,0.323,0,0
credit_card,0.131,433.09,4.892094602690481,699,1,0.506,0,0
other,0.082,203.68,5.146128035678238,749,0,0.33,0,0
credit_card,0.139,443.68,4.949390006644912,704,0,0.141,0,0
credit_card,0.065,306.31,4.845098040014257,684,0,0.458,0,0
